Time,Isosbestic,Fluorescence
698.778038,1076.178,819.805
698.978029,1087.149,832.086
699.178022,1110.052,839.273
699.37801,1132.184,857.165
699.578002,1142.274,855.05
699.777994,1142.489,873.187
699.977982,1130.179,875.661
700.177975,1117.253,871.845
700.377969,1123.566,865.969
700.577959,1080.383,825.407
700.777949,1068.213,835.568
700.977945,1087.055,821.568
701.177934,1071.765,818.334
701.37793,1071.181,812.306
701.577921,1055.835,806.065
701.777912,1064.7,821.543
701.9779,1075.406,811.229
702.177892,1061.241,800.47
702.377885,1062.618,818.415
702.577872,1087.471,815.351
702.777867,1078.617,820.929
702.977856,1076.025,821.451
703.177848,1081.573,842.654
703.37784,1065.492,858.529
703.577833,1076.104,857.675
703.777826,1055.761,862.208
703.977819,1052.617,860.327
704.177817,1069.943,847.817
704.377812,1068.12,833.797
704.577804,1060.338,836.6
704.7778,1086.31,846.788
704.977797,1062.696,842.634
705.177788,1062.229,845.603
705.377781,1055.39,836.692
705.577768,1046.26,816.772
705.777776,1044.366,813.704
705.97777,1039.546,803.081
706.177764,1038.645,795.889
706.377758,1033.879,806.894
706.577751,1060.061,833.3
706.777747,1088.525,841.217
706.977743,1090.716,845.286
707.177735,1103.713,839.181
707.377731,1084.084,822.782
707.577729,1088.182,827.036
707.777719,1088.627,818.07
707.977719,1083.087,816.347
708.17771,1086.866,815.013
708.377703,1085.885,821.186
708.577703,1076.781,801.076
708.777699,1068.601,828.585
708.97769,1094.173,825.47
709.177685,1094.768,821.149
709.377678,1091.202,838.398
709.577677,1088.768,810.406
709.777673,1087.44,814.312
709.977669,1062.525,828.574
710.177657,1068.705,833.214
710.377655,1065.659,832.578
710.577652,1067.052,821.324
710.777645,1084.333,815.159
710.977642,1077.416,834.75
711.177632,1084.133,826.19
711.377631,1068.988,831.075
711.577623,1074.629,843.593
711.777619,1058.712,839.575
711.977608,1071.579,836.433
712.177601,1079.515,829.141
712.377599,1079.875,832.28
712.577589,1080.743,819.596
712.777578,1073.456,834.747
712.977573,1086.38,824.62
713.177567,1083.544,824.921
713.377554,1074.961,809.211
713.577546,1052.548,815.017
713.777537,1064.869,812.589
713.977534,1081.513,816.558
714.177526,1058.091,805.631
714.377521,1073.722,814.268
714.57751,1068.063,805.42
714.7775,1071.507,828.112
714.977497,1081.94,827.513
715.177488,1081.042,814.397
715.377475,1063.627,822.919
715.57747,1083.399,843.352
715.777459,1072.442,829.27
715.977457,1067.803,823.256
716.177448,1067.37,818.965
716.377438,1085.295,843.615
716.577428,1092.162,832.533
716.777421,1077.888,832.244
716.977416,1088.096,821.632
717.177406,1078.708,818.378
717.3774,1079.311,825.394
717.577389,1084.284,823.162
717.777383,1069.684,839.529
717.977375,1094.542,852.546
718.177371,1077.498,873.407
718.37736,1082.525,852.58
718.577352,1085.273,856.852
718.777341,1062.327,840.883
718.977339,1059.79,835.704
719.177328,1066.744,838.465
719.37732,1073.545,833.007
719.577309,1061.726,822.624
719.777303,1063.563,815.102
719.977305,1081.928,824.485
720.177299,1093.82,830.22
720.377303,1096.869,818.057
720.577301,1087.143,813.725
720.777299,1087.94,823.372
720.977296,1098.29,813.246
721.177294,1085.209,813.915
721.37729,1079.959,817.823
721.57729,1084.047,807.774
721.77729,1082.692,805.518
721.97729,1094.172,813.044
722.177285,1092.497,807.164
722.377284,1095.413,811.126
722.577282,1100.772,810.427
722.777282,1091.639,813.07
722.977278,1097.106,809.798
723.17728,1096.962,808.149
723.37728,1092.801,810.091
723.577273,1104.109,808.37
723.777272,1111.869,812.236
723.977275,1116.789,814.692
724.177268,1120.237,815.06
724.377271,1112.993,813.835
724.577267,1109.244,818.506
724.777264,1100.87,808.965
724.977266,1069.05,801.205
725.177263,1084.588,816.493
725.377261,1093.241,817.83
725.577262,1076.833,819.229
725.777255,1078.386,821.097
725.977255,1097.95,833.973
726.177258,1117.694,832.55
726.377257,1075.894,846.557
726.577254,1096.162,836.978
726.777254,1097.634,841.045
726.977247,1117.586,839.028
727.177252,1096.093,846.172
727.377247,1090.628,833.959
727.577248,1088.366,829.08
727.777247,1078.823,823.162
727.977238,1077.551,861.164
728.177229,1082.558,845.413
728.377222,1060.362,826.639
728.577219,1067.491,808.026
728.777212,1062.209,812.824
728.977202,1070.973,826.932
729.177193,1079.591,838.171
729.377187,1078.704,875.741
729.577184,1078.257,868.81
729.777179,1059.55,844.8
729.977168,1071.799,849.972
730.177162,1075.996,839.016
730.377155,1058.766,825.485
730.577151,1067.798,819.879
730.777143,1074.422,844.764
730.977132,1097.057,850.05
731.17713,1096.669,847.962
731.377119,1081.953,844.363
731.577113,1085.667,833.541
731.777111,1090.456,832.74
731.977103,1090.922,825.643
732.17709,1102.913,827.072
732.377084,1108.235,830.778
732.57708,1131.673,840.056
732.777073,1102.238,821.612
732.977066,1098.298,830.426
733.17706,1107.779,821.456
733.377052,1101.627,822.287
733.577043,1102.045,826.689
733.777041,1095.783,810.718
733.977029,1081.403,808.536
734.177025,1081.395,821.963
734.377018,1099.173,825.423
734.577011,1100.364,819.724
734.777006,1088.207,813.36
734.976999,1104.192,825.192
735.176988,1094.575,821.041
735.376981,1093.016,817.363
735.576978,1090.281,803.255
735.776967,1069.624,799.364
735.976965,1073.051,823.345
736.176957,1081.525,808.05
736.376955,1061.654,824.267
736.576947,1077.623,805.16
736.776943,1090.107,817.275
736.976935,1080.441,808.074
737.176936,1072.102,810.526
737.376924,1087.647,821.982
737.576923,1105.179,833.488
737.776916,1069.17,818.053
737.976908,1069.538,825.455
738.176906,1072.37,812.4
738.376901,1074.212,824.22
738.576893,1092.858,828.606
738.776891,1092.283,835.05
738.976881,1107.59,859.295
739.176882,1102.359,827.855
739.376872,1108.383,824.951
739.57687,1088.151,821.801
739.77686,1072.702,824.684
739.976861,1099.98,827.439
740.176851,1081.254,822.377
740.376845,1091.662,827.573
740.576844,1093.761,831.867
740.776836,1092.561,823.638
740.976828,1082.794,818.008
741.176824,1100.938,831.388
741.376818,1103.543,813.602
741.576813,1098.683,816.746
741.776808,1111.697,822.001
741.976804,1113.459,828.63
742.176797,1104.572,829.56
742.376792,1105.527,823.146
742.576784,1097.051,814.587
742.776782,1086.069,834.682
742.976775,1087.36,837.472
743.176775,1096.897,819.477
743.376766,1081.458,816.614
743.57676,1094.501,819.016
743.776753,1074.853,817.175
743.976747,1082.581,810.053
744.176738,1071.104,809.535
744.376725,1074.242,814.497
744.576713,1085.949,813.591
744.776706,1083.707,813.659
744.976691,1089.829,819.051
745.176682,1080.308,812.914
745.37667,1084.639,819.137
745.57666,1095.315,862.238
745.776652,1125.672,841.298
745.976639,1103.182,860.976
746.17663,1120.417,859.294
746.376624,1119.609,845.113
746.576608,1105.86,830.98
746.776603,1109.804,828.758
746.97659,1088.531,816.723
747.176579,1094.293,825.49
747.376566,1093.441,829.387
747.576561,1104.206,829.41
747.77655,1092.145,820.091
747.976538,1100.014,825.587
748.176529,1098.883,825.33
748.376519,1106.216,818.087
748.576503,1100.019,828.183
748.776496,1106.472,825.497
748.976483,1084.619,813.938
749.176472,1092.48,818.559
749.376468,1087.887,826.935
749.576454,1110.041,826.279
749.776442,1112.118,822.362
749.976434,1109.182,825.881
750.176423,1114.022,823.165
750.376412,1113.358,818.195
750.576404,1094.565,823.612
750.776395,1092.937,819.22
750.976381,1098.404,819.76
751.176371,1090.23,814.444
751.376358,1084.553,817.816
751.57635,1074.828,818.07
751.776341,1080.713,821.918
751.976334,1088.006,840.582
752.176327,1079.706,835.009
752.376325,1090.816,835.839
752.576315,1084.85,836.29
752.776312,1102.118,847.318
752.976305,1090.504,850.216
753.1763,1074.771,840.294
753.376298,1080.538,837.259
753.576289,1076.641,829.675
753.776282,1074.938,840.983
753.976279,1082.974,844.538
754.176273,1101.682,847.581
754.376271,1093.581,834.403
754.576262,1078.649,841.758
754.776256,1099.944,842.714
754.976254,1083.98,829.469
755.176246,1083.078,818.357
755.376241,1079.765,827.529
755.576236,1092.317,839.405
755.776234,1092.55,858.491
755.976225,1093.5,854.534
756.176223,1079.234,848.292
756.376217,1084.012,846.632
756.576209,1088.879,826.417
756.776203,1074.151,811.448
756.9762,1068.341,821.359
757.176193,1069.015,817.392
757.376184,1094.366,809.586
757.576178,1053.546,800.031
757.776175,1058.667,818.306
757.976173,1071.848,813.385
758.176166,1069.379,811.446
758.376163,1070.876,806.29
758.576157,1088.801,834.556
758.776145,1107.937,851.065
758.976143,1100.037,862.027
759.176141,1074.472,843.436
759.376131,1079.812,820.704
759.576127,1087.914,823.228
759.776121,1098.035,825.533
759.976121,1103.297,822.701
760.176112,1103.055,835.617
760.376107,1121.154,832.708
760.576105,1102.284,824.837
760.776104,1097.426,816.674
760.9761,1104.58,822.477
761.176094,1114.205,817.627
761.376091,1113.203,822.672
761.57609,1100.674,821.311
761.776084,1109.363,819.302
761.976082,1108.843,826.536
762.176078,1115.264,817.764
762.376068,1120.475,824.468
762.576069,1109.656,828.528
762.776066,1116.406,828.71
762.97606,1120.637,834.731
763.176059,1120.987,837.377
763.376051,1110.42,828.129
763.576047,1097.299,816.75
763.776046,1092.092,821.956
763.976039,1092.63,816.942
764.176036,1102.596,821.339
764.376034,1108.177,816.637
764.576031,1104.065,816.168
764.776023,1103.704,822.155
764.976021,1068.231,803.476
765.176014,1075.999,805.095
765.376012,1103.295,836.498
765.576008,1101.701,822.339
765.776004,1085.226,824.465
765.976,1091.598,843.4
766.175996,1088.018,863.111
766.375993,1055.471,816.894
766.575993,1048.757,813.143
766.775984,1077.794,823.099
766.975982,1081.707,819.409
767.175979,1072.63,805.175
767.375975,1073.639,808.792
767.575969,1074.409,813.504
767.775968,1098.01,843.181
767.975963,1089.699,840.436
768.175955,1094.967,829.36
768.375946,1076.749,810.758
768.57594,1104.247,824.606
768.775933,1091.599,826.711
768.975926,1087.626,829.698
769.175922,1097.303,824.616
769.375913,1092.554,819.941
769.575908,1092.253,813.61
769.775902,1072.172,810.638
769.975898,1071.847,809.247
770.175891,1076.635,819.683
770.375885,1075.334,816.162
770.575873,1070.993,810.458
770.775871,1087.345,820.978
770.975866,1081.915,813.858
771.175855,1098.132,809.514
771.375849,1113.217,835.376
771.575845,1102.859,834.766
771.775838,1105.408,830.369
771.975828,1095.243,814.339
772.175826,1091.125,822.389
772.375816,1090.29,813.96
772.575811,1072.455,799.816
772.775804,1065.151,813.336
772.975798,1088.257,815.95
773.175791,1084.909,810.312
773.375787,1053.541,810.277
773.57578,1061.645,806.551
773.775774,1081.648,816.748
773.975768,1079.469,813.676
774.17576,1078.206,821.2
774.37575,1088.936,825.054
774.575746,1086.412,823.099
774.775743,1082.771,827.746
774.975735,1110.712,826.04
775.175731,1099.519,828.537
775.375724,1076.303,825.436
775.575716,1107.465,852.928
775.775708,1086.38,865.156
775.975703,1077.216,845.349
776.175691,1108.175,842.502
776.375687,1086.835,846.738
776.575675,1089.65,829.257
776.775669,1078.047,821.438
776.975662,1098.552,834.712
777.175658,1095.15,830.378
777.375651,1084.839,827.192
777.575638,1081.617,821.456
777.775632,1075.101,815.356
777.975623,1087.15,826.099
778.175619,1091.36,815.808
778.375608,1085.723,817.2
778.575603,1091.987,833.173
778.775597,1085.806,819.143
778.975588,1077.265,820.612
779.175578,1072.988,829.096
779.375577,1081.849,823.165
779.575568,1069.398,820.965
779.775558,1081.108,837.027
779.975552,1104.342,836.155
780.175544,1093.399,830.674
780.375538,1083.65,844.533
780.57553,1082.362,845.827
780.775524,1086.135,830.807
780.975515,1090.588,829.252
781.175506,1093.09,831.258
781.375497,1092.404,820.993
781.575489,1082.562,823.209
781.775484,1077.043,818.373
781.975474,1072.434,821.309
782.175471,1115.071,844.188
782.37546,1111.738,825.163
782.575456,1085.601,823.127
782.775447,1082.003,828.249
782.975439,1072.259,853.183
783.175431,1075.465,836.729
783.375423,1075.931,845.848
783.575419,1111.32,846.809
783.775406,1107.861,848.79
783.975409,1096.542,837.225
784.175405,1102.417,833.014
784.375397,1119.012,832.562
784.575395,1124.093,826.271
784.775393,1089.413,808.024
784.975387,1091.555,824.781
785.175383,1080.197,819.668
785.375382,1068.065,808.321
785.575381,1073.367,801.912
785.775375,1048.474,797.727
785.975372,1055.847,815.119
786.175369,1066.302,821.801
786.375367,1053.899,817.705
786.575361,1049.992,818.873
786.775359,1072.873,818.567
786.975354,1061.47,807.114
787.175352,1060.736,817.937
787.375349,1061.603,824.925
787.575342,1061.99,812.069
787.775341,1076.856,835.793
787.975335,1078.531,809.679
788.175335,1047.955,801.497
788.375332,1071.94,820.268
788.575331,1084.859,823.664
788.775326,1072.025,821.744
788.975325,1074.242,836.253
789.175318,1068.477,837.515
789.375315,1052.893,825.602
789.575315,1061.045,815.917
789.77531,1066.946,832.592
789.975305,1064.951,833.412
790.175304,1089.279,839.684
790.375302,1073.873,848.485
790.575294,1063.157,860.105
790.77529,1064.357,857.259
790.975287,1058.553,859.605
791.175284,1059.496,858.746
791.375284,1059.765,861.308
791.575275,1049.106,834.306
791.775273,1031.487,823.114
791.975266,1032.609,820.59
792.175254,1016.557,813.589
792.375248,1039.788,816.015
792.575239,1041.582,834.365
792.775228,1055.318,832.762
792.975221,1043.647,828.587
793.175208,1064.329,847.434
793.375199,1076.589,843.239
793.575192,1043.652,832.508
793.775183,1067.911,822.154
793.975173,1072.778,821.742
794.175162,1073.799,820.29
794.375151,1081.6,821.288
794.575141,1073.476,824.28
794.775135,1058.529,803.405
794.975123,1074.309,813.883
795.175117,1083.691,831.16
795.375109,1104.76,841.099
795.5751,1097.472,824.737
795.77509,1102.41,830.769
795.975081,1104.937,825.926
796.17507,1085.813,837.048
796.375058,1097.656,838.16
796.575051,1085.408,824.311
796.775038,1063.682,830.139
796.975035,1090.64,840.604
797.175019,1069.547,841.309
797.375013,1072.048,840.845
797.575007,1068.44,844.09
797.774992,1065.566,832.86
797.974987,1070.118,821.252
798.174976,1064.108,829.278
798.374967,1076.046,818.223
798.57496,1079.563,812.497
798.774946,1080.42,822.371
798.974941,1080.637,820.229
799.174925,1064.937,809.45
799.374921,1046.471,811.093
799.574912,1062.825,803.475
799.7749,1040.731,790.413
799.974897,1052.704,783.323
800.174884,1056.81,812.357
800.374881,1059.718,817.017
800.574877,1070.389,829.268
800.774869,1069.269,823.548
800.97486,1063.591,816.536
801.174855,1072.529,819.566
801.374851,1065.195,809.858
801.574842,1072.284,813.261
801.774834,1061.124,803.54
801.974828,1054.086,805.993
802.174822,1060.499,810.099
802.374815,1062.468,801.636
802.574806,1067.417,795.802
802.7748,1068.222,809.538
802.974798,1062.97,801.787
803.174792,1071.805,802.877
803.374784,1068.742,807.7
803.574779,1090.366,825.439
803.77477,1094.324,817.959
803.974763,1087.397,827.838
804.174759,1074.127,846.179
804.374753,1059.078,839.321
804.574743,1066.225,840.036
804.774741,1069.448,829.701
804.974732,1058.839,828.608
805.174724,1057.21,810.124
805.374719,1076.866,820.136
805.57471,1078.15,811.486
805.774706,1092.262,806.688
805.974696,1077.617,818.336
806.174692,1065.201,816.82
806.374684,1080.783,830.867
806.574678,1062.025,830.927
806.774674,1074.368,824.34
806.974667,1052.304,803.514
807.174658,1051.247,803.606
807.374657,1064.769,819.237
807.574645,1072.287,807.561
807.774644,1068.335,816.679
807.974635,1056.098,817.694
808.174634,1093.033,828.134
808.374626,1086.231,823.61
808.574622,1081.986,813.75
808.774613,1072.486,805.448
808.97461,1058.351,805.832
809.174602,1065.687,812.305
809.374603,1083.264,819.889
809.574594,1085.442,810.767
809.774593,1081.159,815.557
809.974583,1081.427,811.62
810.174577,1073.442,806.172
810.374576,1067.204,813.194
810.574571,1071.849,803.758
810.774566,1061.566,802.755
810.974557,1091.747,825.61
811.174551,1106.017,827.643
811.374548,1091.255,826.631
811.574546,1088.406,818.127
811.774541,1099.334,816.149
811.97453,1098.296,817.292
812.174531,1083.675,787.597
812.374524,1076.949,811.279
812.574515,1080.302,806.499
812.774513,1059.163,790.327
812.974511,1056.088,791.121
813.174499,1060.064,792.33
813.374496,1070.994,822.662
813.574489,1071.724,820.039
813.774485,1081.175,819.637
813.974484,1079.249,810.476
814.174476,1080.618,811.687
814.374468,1090.098,814.295
814.574466,1091.898,808.815
814.774459,1092.765,806.424
814.974455,1080.929,804.421
815.174452,1088.725,824.376
815.374445,1101.955,822.595
815.574438,1085.071,818.267
815.774438,1073.734,810.88
815.974436,1068.533,803.162
816.174428,1088.008,810.693
816.374428,1090.838,802.122
816.574425,1071.815,799.845
816.77442,1067.928,813.351
816.974419,1079.425,830.869
817.174421,1078.552,826.479
817.374412,1077.78,823.332
817.574411,1080.188,821.119
817.774407,1073.095,813.579
817.974404,1070.697,805.357
818.174402,1072.761,807.039
818.374401,1068.74,823.097
818.574403,1069.242,804.577
818.774394,1058.133,809.175
818.974397,1066.012,815.173
819.174393,1062.775,805.163
819.374389,1071.527,835.296
819.574389,1074.375,819.597
819.774388,1073.063,820.729
819.974381,1060.028,806.758
820.174377,1036.582,805.306
820.374376,1057.918,812.833
820.574378,1073.103,820.973
820.774375,1070.058,811.711
820.974367,1064.295,805.6
821.174364,1073.371,801.973
821.374364,1062.609,813.564
821.574363,1069.624,819.478
821.774358,1062.174,806.111
821.974356,1067.284,805.616
822.174358,1071.021,827.576
822.37435,1063.568,838.48
822.574348,1061.907,830.977
822.774346,1062.268,817.959
822.974348,1066.114,819.518
823.174341,1077.73,825.073
823.374337,1094.003,824.688
823.57434,1084.66,817.48
823.774338,1078.48,812.88
823.974324,1075.544,802.711
824.174315,1076.294,807.267
824.374304,1064.039,807.625
